date,inflation_rate,unemployment_rate,federal_funds_rate,market_yield_10_rate,ppi_rate,gdp_pc1,gdp_invest_pc1,sp500_yoy,consumer_senti_pc1,oil_price_pc1,recessions
2010-05-01,2.00355,9.6,0.2,3.42,8.19672,2.9136,17.19866,0.24673249739539438,7.13246,24.81406,0.0
2010-06-01,1.12156,9.4,0.18,3.2,5.3992,2.9136,17.19866,0.1697908939737216,7.34463,8.1372,0.0
2010-07-01,1.34078,9.4,0.18,3.01,6.72464,3.34421,22.76504,0.15385625674036008,2.72727,19.16056,0.0
2010-08-01,1.15018,9.5,0.19,2.7,5.65714,3.34421,22.76504,0.07681054937442999,4.87062,8.10583,0.0
2010-09-01,1.11831,9.5,0.19,2.65,6.20333,3.34421,22.76504,0.07422272157424059,-7.21088,8.42211,0.0
2010-10-01,1.1667,9.4,0.19,2.54,6.50685,2.77596,11.96989,0.09733419533291787,-4.10765,8.01899,0.0
2010-11-01,1.08454,9.8,0.19,2.76,5.80609,2.77596,11.96989,0.10184974890036202,6.23145,7.76127,0.0
2010-12-01,1.43779,9.3,0.18,3.29,6.51319,2.77596,11.96989,0.11811091342369884,2.75862,19.83849,0.0
2011-01-01,1.70078,9.1,0.17,3.39,5.93733,2.0378,7.56857,0.14154461131681084,-0.26882,14.31859,0.0
2011-02-01,2.1249,9.0,0.16,3.58,8.1768,2.0378,7.56857,0.21296953697381382,5.29891,17.22062,0.0
2011-03-01,2.61924,9.0,0.14,3.41,8.6743,2.0378,7.56857,0.13231890722793138,-8.28804,26.71098,0.0
2011-04-01,3.07723,9.1,0.1,3.46,10.141,1.74371,6.38283,0.11207467773854707,-3.3241,30.25568,0.0
2011-05-01,3.45897,9.0,0.09,3.17,10.44372,1.74371,6.38283,0.1895437396474371,0.95109,37.22914,0.0
2011-06-01,3.50232,9.1,0.09,3.0,11.11717,1.74371,6.38283,0.1882362067445078,-5.92105,27.79031,0.0
2011-07-01,3.57988,9.0,0.07,3.0,11.13525,0.94265,2.31056,0.22724616509697926,-6.0472,27.26201,0.0
2011-08-01,3.755,9.0,0.1,2.3,9.89724,0.94265,2.31056,0.09015449356144223,-19.01306,12.37959,0.0
2011-09-01,3.81262,9.0,0.08,1.98,10.16766,0.94265,2.31056,0.04616165171405018,-12.7566,13.6768,0.0
2011-10-01,3.52227,8.8,0.07,2.15,7.77063,1.54308,10.51199,0.030413851941960335,-10.19202,5.50672,0.0
2011-11-01,3.45143,8.6,0.08,2.01,7.29888,1.54308,10.51199,0.022959773848465925,-11.03352,15.53363,0.0
2011-12-01,3.06207,8.5,0.07,1.98,5.3242,1.54308,10.51199,0.0014477312967224876,-6.1745,10.70305,0.0
2012-01-01,3.00877,8.3,0.08,1.97,4.15153,2.63807,15.10444,0.01400222699444753,1.07817,12.1002,0.0
2012-02-01,2.89818,8.3,0.1,1.97,2.96221,2.63807,15.10444,0.02374474866446241,-2.83871,14.14378,0.0
2012-03-01,2.58288,8.2,0.13,2.17,2.51004,2.63807,15.10444,0.06497076554294723,12.88889,3.15718,0.0
2012-04-01,2.27316,8.2,0.14,2.05,0.29542,2.40334,13.06515,0.04124954405443004,9.45559,-6.09778,0.0
2012-05-01,1.73794,8.2,0.16,1.8,-1.0779,2.40334,13.06515,0.0022134256265711194,6.72948,-6.54298,0.0
2012-06-01,1.65387,8.2,0.16,1.62,-2.01079,2.40334,13.06515,0.028117744280466095,2.37762,-14.41479,0.0
2012-07-01,1.41751,8.2,0.16,1.53,-2.19941,2.57371,12.86405,0.026103305130369403,13.50078,-9.52773,0.0
2012-08-01,1.68593,8.1,0.13,1.68,-0.24606,2.57371,12.86405,0.18403911600987866,33.15412,9.06985,0.0
2012-09-01,1.94972,7.8,0.14,1.72,0.34364,2.57371,12.86405,0.22961514907516611,31.59664,10.64128,0.0
2012-10-01,2.15568,7.8,0.16,1.75,1.19344,1.55185,3.89524,0.19101837605161576,35.85526,3.65698,0.0
2012-11-01,1.79602,7.7,0.16,1.65,0.19861,1.55185,3.89524,0.13706424567191533,29.82732,-10.85279,0.0
2012-12-01,1.7595,7.9,0.16,1.72,0.85085,1.55185,3.89524,0.1439389982059862,4.29185,-10.46972,0.0
2013-01-01,1.68406,8.0,0.14,1.91,0.89686,1.70087,5.69059,0.13825946862923533,-1.6,-5.53671,0.0
2013-02-01,2.01814,7.7,0.15,1.98,1.33929,1.70087,5.69059,0.11817046831137423,3.05445,-6.77751,0.0
2013-03-01,1.51875,7.5,0.14,1.96,-0.09794,1.70087,5.69059,0.11631466421146341,3.14961,-12.37405,0.0
2013-04-01,1.13881,7.6,0.15,1.76,-0.09818,1.51994,4.71824,0.1329121659154311,0.0,-10.89713,0.0
2013-05-01,1.39039,7.5,0.11,1.93,1.08965,1.51994,4.71824,0.22260201353799003,6.55738,0.1056,0.0
2013-06-01,1.71579,7.5,0.09,2.3,2.25225,1.51994,4.71824,0.22311426261185296,14.89071,16.24803,0.0
2013-07-01,1.88547,7.3,0.09,2.58,2.14893,2.23702,8.66461,0.22716918010692666,17.70401,18.96963,0.0
2013-08-01,1.53881,7.2,0.08,2.74,0.74001,2.23702,8.66461,0.18999302566124876,10.49798,13.17969,0.0
2013-09-01,1.09473,7.2,0.08,2.81,-0.24462,2.23702,8.66461,0.16887262310146833,-1.02171,12.21495,0.0
2013-10-01,0.8768,7.2,0.09,2.62,-0.4914,3.00914,10.64828,0.19627667223226952,-11.38015,12.2474,0.0
2013-11-01,1.23287,6.9,0.08,2.72,-0.29732,3.00914,10.64828,0.278971072433682,-9.18984,8.30833,0.0
2013-12-01,1.51284,6.7,0.09,2.9,0.24814,3.00914,10.64828,0.27103541723355185,13.16872,10.6289,0.0
2014-01-01,1.55776,6.6,0.07,2.86,0.64198,1.65082,5.36898,0.23099332572244102,10.0271,-0.07393,0.0
2014-02-01,1.12047,6.7,0.07,2.71,0.68527,1.65082,5.36898,0.20149495722754218,5.15464,5.77004,0.0
2014-03-01,1.61269,6.7,0.08,2.72,1.47059,1.65082,5.36898,0.2016304544149079,1.78117,8.32886,0.0
2014-04-01,2.01513,6.2,0.09,2.71,2.35872,2.68915,8.28562,0.18689797316673085,10.07853,10.8613,0.0
2014-05-01,2.16695,6.3,0.09,2.56,1.91083,2.68915,8.28562,0.15240755413822926,-3.07692,7.78481,0.0
2014-06-01,2.05898,6.1,0.1,2.6,1.95791,2.68915,8.28562,0.20281731529258495,-1.9025,10.42797,0.0
2014-07-01,1.97424,6.2,0.09,2.54,1.76125,3.05978,6.47421,0.18243484388631748,-3.87779,-0.97505,0.0
2014-08-01,1.7151,6.1,0.09,2.42,1.3712,3.05978,6.47421,0.17450414816102433,0.48721,-9.41165,0.0
2014-09-01,1.68405,5.9,0.09,2.53,1.22609,3.05978,6.47421,0.18139965154506354,9.16129,-12.30596,0.0
2014-10-01,1.60954,5.7,0.09,2.3,0.44444,2.68584,5.7978,0.12630492300587792,18.71585,-16.05331,0.0
2014-11-01,1.23152,5.8,0.09,2.33,-0.14911,2.68584,5.7978,0.1463555371521934,18.24234,-19.25208,0.0
2014-12-01,0.65312,5.6,0.12,2.21,-2.47525,2.68584,5.7978,0.13635053999033242,13.45455,-39.27072,0.0
2015-01-01,-0.22993,5.7,0.11,1.88,-5.78999,3.9693,10.56476,0.11294268219087877,20.81281,-50.09512,0.0
2015-02-01,-0.08703,5.5,0.11,1.98,-7.09772,3.9693,10.56476,0.14593064737649142,16.91176,-49.83138,0.0
2015-03-01,-0.02203,5.4,0.11,2.04,-7.48792,3.9693,10.56476,0.11616012340746451,16.25,-52.55952,0.0
2015-04-01,-0.10403,5.4,0.12,1.94,-8.35334,3.27909,6.62309,0.1236947058109128,14.03092,-46.65426,0.0
2015-05-01,0.03503,5.6,0.12,2.2,-7.01923,3.27909,6.62309,0.11756812305081565,10.74481,-41.99452,0.0
2015-06-01,0.17957,5.3,0.13,2.36,-6.48104,3.27909,6.62309,0.07816599807831959,16.48485,-43.45401,0.0
2015-07-01,0.22569,5.2,0.13,2.32,-6.77885,2.44732,4.45071,0.06134693677647407,13.81418,-50.86398,0.0
2015-08-01,0.2413,5.1,0.14,2.17,-7.29469,2.44732,4.45071,0.03993526589924512,11.39394,-55.59354,0.0
2015-09-01,0.00884,5.0,0.14,2.17,-8.38178,2.44732,4.45071,-0.02449486479225016,3.07329,-51.20695,0.0
2015-10-01,0.12762,5.0,0.12,2.07,-7.81711,2.11986,3.49581,0.04518635473950683,3.56732,-45.23697,0.0
2015-11-01,0.43632,5.1,0.12,2.26,-7.56595,2.11986,3.49581,0.017629311684252524,2.81532,-44.00317,0.0
2015-12-01,0.63872,5.0,0.24,2.24,-6.85279,2.11986,3.49581,-9.093312989771896e-05,-1.06838,-37.27441,0.0
2016-01-01,1.2375,4.8,0.34,2.09,-4.89583,1.79502,-0.41645,-0.054029081496490106,-6.21814,-32.90978,0.0
2016-02-01,0.84728,4.9,0.38,1.78,-5.12821,1.79502,-0.41645,-0.0853797232642548,-3.87841,-40.05536,0.0
2016-03-01,0.89162,5.0,0.36,1.89,-4.90862,1.79502,-0.41645,-0.02790221921353575,-2.15054,-21.47637,0.0
2016-04-01,1.17263,5.1,0.37,1.81,-4.03353,1.49325,-1.23243,-0.009226192421869395,-7.19499,-25.1607,0.0
2016-05-01,1.07848,4.8,0.37,1.81,-4.18821,1.49325,-1.23243,-0.021966988552907463,4.41014,-21.19116,0.0
2016-06-01,1.07929,4.9,0.38,1.64,-3.6961,1.49325,-1.23243,-0.007332162824054245,-2.70552,-18.4888,0.0
2016-07-01,0.86836,4.8,0.39,1.5,-3.19752,1.80576,-1.02513,0.026148326226438368,-3.32975,-12.27898,0.0
2016-08-01,1.05532,4.9,0.4,1.56,-2.76186,1.80576,-1.02513,0.06746322952417816,-2.28509,4.31537,0.0
2016-09-01,1.54864,5.0,0.4,1.63,-1.16341,1.80576,-1.02513,0.10969364249830371,4.58716,-0.65963,0.0
2016-10-01,1.68592,4.9,0.4,1.76,-0.42667,2.18157,2.3049,0.05837982970493094,-3.11111,7.70229,0.0
2016-11-01,1.68433,4.7,0.41,2.14,0.3231,2.18157,2.3049,0.04055008918963621,2.73823,7.58718,0.0
2016-12-01,2.0508,4.7,0.54,2.49,2.56131,2.18157,2.3049,0.09374003189123337,6.04752,39.74187,0.0
2017-01-01,2.51039,4.7,0.65,2.43,4.43593,2.08746,2.4723,0.18582220577741948,7.06522,65.7197,0.0
2017-02-01,2.81036,4.6,0.66,2.42,5.68119,2.08746,2.4723,0.22342360647151338,5.01636,76.35224,0.0
2017-03-01,2.4412,4.4,0.79,2.48,5.162,2.08746,2.4723,0.17056177548876406,6.48352,31.3715,0.0
2017-04-01,2.17622,4.4,0.9,2.3,5.34934,2.33041,4.5298,0.13672339476556705,8.98876,25.30061,0.0
2017-05-01,1.85634,4.4,0.91,2.3,4.04749,2.33041,4.5298,0.15966465359099669,2.53432,3.78934,0.0
2017-06-01,1.64057,4.3,1.04,2.19,3.19829,2.33041,4.5298,0.16800015980094618,1.60428,-7.34208,0.0
2017-07-01,1.72511,4.3,1.15,2.32,3.09004,2.41082,5.81892,0.1420262664804568,3.77778,4.43449,0.0
2017-08-01,1.92812,4.4,1.16,2.21,3.85852,2.41082,5.81892,0.12801064794791994,7.7951,7.42397,0.0
2017-09-01,2.18057,4.3,1.15,2.2,4.22686,2.41082,5.81892,0.15532811745791042,4.27632,10.27003,0.0
2017-10-01,2.02076,4.2,1.15,2.36,4.39207,2.99414,4.92696,0.19317418918547502,15.48165,3.61591,0.0
2017-11-01,2.17249,4.2,1.16,2.35,5.15298,2.99414,4.92696,0.1979782359155502,5.01066,24.04731,0.0
2017-12-01,2.12993,4.1,1.3,2.4,4.30393,2.99414,4.92696,0.1859281052087154,-2.34216,11.37195,0.0
2018-01-01,2.15132,4.0,1.41,2.58,3.77556,3.32881,6.80618,0.22622487878206154,-2.84264,21.33333,0.0
2018-02-01,2.26347,4.1,1.42,2.86,4.01879,3.32881,6.80618,0.16105541362280218,3.53063,16.38302,0.0
2018-03-01,2.33095,4.0,1.51,2.84,4.07311,3.32881,6.80618,0.14194207545589443,4.64396,27.164,0.0
2018-04-01,2.471,4.0,1.69,2.87,3.78238,3.29896,5.13573,0.12474656684576368,1.85567,29.74931,0.0
2018-05-01,2.78192,3.8,1.7,2.98,5.39419,3.29896,5.13573,0.1278094077515377,0.92688,44.34818,0.0
2018-06-01,2.80755,4.0,1.82,2.91,5.47521,3.29896,5.13573,0.1316225765471648,3.36842,50.22134,0.0
2018-07-01,2.85412,3.8,1.91,2.89,5.5814,3.13003,6.558,0.13835642735813236,4.81799,52.2196,0.0
2018-08-01,2.64292,3.8,1.91,2.89,4.95356,3.13003,6.558,0.16350198966175977,-0.61983,41.67361,0.0
2018-09-01,2.33206,3.7,1.95,3.0,4.51745,3.13003,6.558,0.16393322613735406,5.25762,40.96748,0.0
2018-10-01,2.49203,3.8,2.19,3.15,4.97691,2.12511,4.66141,0.08934992331513514,-2.0854,37.16557,0.0
2018-11-01,2.14733,3.8,2.2,3.12,3.26697,2.12511,4.66141,0.04997894788423474,-1.01523,0.56497,0.0
2018-12-01,2.00238,3.9,2.27,2.83,2.39429,2.12511,4.66141,-0.03641919658974935,2.50261,-14.44368,0.0
2019-01-01,1.48759,4.0,2.4,2.71,0.60637,1.85129,3.84242,-0.06538589464297428,-4.70219,-19.34066,0.0
2019-02-01,1.51886,3.8,2.4,2.68,-0.05018,1.85129,3.84242,0.01837563988889146,-5.91775,-11.69854,0.0
2019-03-01,1.88319,3.8,2.41,2.57,0.75263,1.85129,3.84242,0.037446704482359205,-2.95858,-7.30113,0.0
2019-04-01,2.00058,3.7,2.42,2.53,0.89865,2.15405,4.59037,0.09427660279113526,-1.61943,-3.60755,0.0
2019-05-01,1.79591,3.6,2.39,2.4,-0.73819,2.15405,4.59037,0.056713919400080526,2.04082,-13.07516,0.0
2019-06-01,1.67119,3.6,2.38,2.07,-1.90989,2.15405,4.59037,0.04930852969818478,0.0,-19.46368,0.0
2019-07-01,1.82633,3.7,2.4,2.06,-1.76211,2.67026,2.57533,0.07247534972667324,0.51073,-19.20259,0.0
2019-08-01,1.73764,3.6,2.13,1.63,-2.0649,2.67026,2.57533,0.013867218836328243,-6.65281,-19.46812,0.0
2019-09-01,1.6845,3.5,2.04,1.7,-2.55403,2.67026,2.57533,0.02779785545116753,-6.89311,-18.9093,0.0
2019-10-01,1.73397,3.6,1.83,1.71,-2.93255,3.18256,1.30167,0.06900479185742969,-3.14402,-23.73145,0.0
2019-11-01,2.09229,3.6,1.55,1.81,-1.63124,3.18256,1.30167,0.14015447495006805,-0.71795,0.12289,0.0
2019-12-01,2.31953,3.6,1.55,1.86,-0.99502,3.18256,1.30167,0.23738572528181323,1.01729,20.92084,0.0
2020-01-01,2.51226,3.6,1.55,1.76,0.10045,1.22655,-2.00402,0.25727369557906754,9.42982,11.95018,0.0
2020-02-01,2.33974,3.5,1.58,1.5,-1.25502,1.22655,-2.00402,0.18964636284227954,7.67591,-8.02548,0.0
2020-03-01,1.52314,4.4,0.65,0.87,-3.83466,1.22655,-2.00402,-0.05406242421375296,-9.45122,-49.76784,1.0
2020-04-01,0.34988,14.8,0.05,0.66,-8.21376,-7.52846,-16.75351,-0.0488410891095431,-26.13169,-74.08393,1.0
2020-05-01,0.21622,13.2,0.05,0.67,-6.49479,-7.52846,-16.75351,0.022735292356096393,-27.7,-53.04948,0.0
2020-06-01,0.70177,11.0,0.08,0.73,-4.54319,-7.52846,-16.75351,0.07421544493133192,-20.46843,-29.91218,0.0
2020-07-01,1.01876,10.2,0.09,0.62,-3.83657,-1.46893,-2.1743,0.07059327033031426,-26.32114,-29.01482,0.0
2020-08-01,1.3006,8.4,0.1,0.65,-2.45984,-1.46893,-2.1743,0.17058430401179092,-17.4833,-22.75132,0.0
2020-09-01,1.37308,7.8,0.09,0.68,-1.46169,-1.46893,-2.1743,0.12855151263192055,-13.73391,-30.41264,0.0
2020-10-01,1.20317,6.8,0.09,0.79,-1.0574,-1.08329,2.11641,0.14811044485491642,-14.34555,-26.98295,0.0
2020-11-01,1.16954,6.7,0.09,0.87,-0.35176,-1.08329,2.11641,0.1430279061396751,-20.55785,-28.21322,0.0
2020-12-01,1.30495,6.7,0.09,0.93,0.75377,-1.08329,2.11641,0.16323619491334496,-18.73112,-21.47629,0.0
2021-01-01,1.3951,6.4,0.09,1.08,2.75966,1.57261,3.91242,0.1572646956718553,-20.84168,-9.59666,0.0
2021-02-01,1.67293,6.2,0.08,1.26,7.0666,1.57261,3.91242,0.1849434930171312,-23.9604,16.81836,0.0
2021-03-01,2.61863,6.1,0.07,1.61,11.34127,1.57261,3.91242,0.4743318004648942,-4.7138,113.38583,0.0
2021-04-01,4.14874,6.1,0.07,1.64,17.46631,11.95027,19.77958,0.4993531301382266,22.9805,272.93051,0.0
2021-05-01,4.92636,5.8,0.06,1.62,19.24708,11.95027,19.77958,0.427537136960356,14.66113,128.18627,0.0
2021-06-01,5.31509,5.9,0.08,1.52,19.71757,11.95027,19.77958,0.36520207447044406,9.47503,86.32211,0.0
2021-07-01,5.25758,5.4,0.1,1.32,20.12953,4.73532,4.70505,0.36042113065729997,12.0,78.06436,0.0
2021-08-01,5.17531,5.1,0.09,1.28,20.13124,4.73532,4.70505,0.31319184312571124,-5.12821,59.96693,0.0
2021-09-01,5.36101,4.7,0.08,1.37,20.55141,4.73532,4.70505,0.32090961111855987,-9.45274,80.79738,0.0
2021-10-01,6.21904,4.5,0.08,1.58,22.37405,5.42109,7.94255,0.30479629202470626,-12.34719,106.80203,0.0
2021-11-01,6.86253,4.1,0.08,1.56,22.68633,5.42109,7.94255,0.31513004738152284,-12.35371,93.3317,0.0
2021-12-01,7.17658,3.9,0.08,1.47,20.36808,5.42109,7.94255,0.2650556390918195,-12.51549,52.50957,0.0
2022-01-01,7.56977,4.0,0.08,1.76,20.33838,3.56508,10.52325,0.20561906927920992,-14.93671,60.03846,0.0
2022-02-01,7.94892,3.8,0.08,1.93,19.97151,3.56508,10.52325,0.1422835167139036,-18.22917,55.2168,0.0
2022-03-01,8.54743,3.6,0.2,2.13,20.93674,3.56508,10.52325,0.12293976899595238,-30.03534,74.07348,0.0
2022-04-01,8.25186,3.7,0.33,2.75,21.75769,1.8706,8.97713,0.06039825021945355,-26.16082,64.90603,0.0
2022-05-01,8.533,3.6,0.77,2.9,21.49889,1.8706,8.97713,-0.030588804187237195,-29.55368,68.09882,0.0
2022-06-01,8.98974,3.6,1.21,3.14,22.43381,1.8706,8.97713,-0.08010940177911874,-41.52047,60.8854,0.0
2022-07-01,8.44982,3.5,1.68,2.9,17.43541,1.71321,2.91296,-0.10357769321531918,-36.57635,40.18485,0.0
2022-08-01,8.21881,3.6,2.33,2.9,15.4793,1.71321,2.91296,-0.06632355344166574,-17.21195,38.29913,0.0
2022-09-01,8.19827,3.5,2.56,3.52,13.6712,1.71321,2.91296,-0.13384704159562566,-19.50549,17.59944,0.0
2022-10-01,7.75194,3.6,3.08,3.98,10.22852,0.65169,-2.41964,-0.16469499326256787,-16.45746,7.44968,0.0
2022-11-01,7.11947,3.6,3.78,3.89,8.16731,0.65169,-2.41964,-0.1606676519957546,-15.87537,6.59507,0.0
2022-12-01,6.4115,3.5,4.1,3.62,6.86133,0.65169,-2.41964,-0.16308639083005982,-15.29745,6.59601,0.0
2023-01-01,6.36212,3.4,4.33,3.53,5.5889,1.71793,-6.1282,-0.13405851842797778,-3.42262,-6.12833,0.0
2023-02-01,5.96552,3.6,4.57,3.75,2.37829,1.71793,-6.1282,-0.08031950780403274,6.52866,-16.16107,0.0
2023-03-01,4.93509,3.5,4.65,3.66,-1.13532,1.71793,-6.1282,-0.09626066587970816,4.3771,-32.46083,0.0
2023-04-01,4.94106,3.4,4.83,3.46,-3.16686,2.38247,-2.22672,-0.06144624140128219,-2.30061,-21.93948,0.0
2023-05-01,4.12069,3.7,5.06,3.57,-7.16594,2.38247,-2.22672,0.02618905065775934,1.0274,-34.65997,0.0
2023-06-01,3.05326,3.6,5.08,3.75,-9.41692,2.38247,-2.22672,0.1144991684721206,28.4,-38.82793,0.0
2023-07-01,3.27178,3.5,5.12,3.9,-6.77222,2.92689,2.14431,0.15245072474586263,38.83495,-25.14269,0.0
2023-08-01,3.71872,3.8,5.33,4.17,-4.40222,2.92689,2.14431,0.07185068125356864,19.24399,-13.10985,0.0
2023-09-01,3.69406,3.8,5.33,4.38,-3.34605,2.92689,2.14431,0.14506467358986908,15.69966,6.13577,0.0
2023-10-01,3.24579,3.8,5.33,4.8,-3.72329,3.13449,1.48284,0.14582462674913366,6.51085,-2.18161,0.0
2023-11-01,3.13948,3.7,5.33,4.5,-3.91439,3.13449,1.48284,0.13850065047525661,8.11287,-7.91751,0.0
